"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y","focal_rac_vect"
"260",1,-42,0.412992209196091,279.662506103516,0.00398008059710264,34.8885841369629,10.6526441574097,3.75,55.75,1.06345171035137
"261",1,-98,0.73824679851532,271.229339599609,0.0130139626562595,35.2886161804199,11.7686214447021,-8.25,55.75,1.36777621210607
"263",1,-48,0.332409620285034,279.007629394531,0.00223083118908107,34.5070495605469,10.9810781478882,5.75,55.75,1.30014973214297
"265",1,-88,0.438280642032623,279.044311523438,0.00475626531988382,34.8758964538574,10.7734718322754,1.25,55.75,1.17903014889094
"266",1,-74,0.493401169776917,278.842590332031,0.00578481564298272,34.8157730102539,10.7020149230957,-0.25,55.75,1.35106058191447
"267",1,-76,0.432202130556107,278.863677978516,0.00443664146587253,34.8916130065918,10.7796993255615,1.75,55.75,1.09756401929139
"268",1,-69,0.529839038848877,278.457580566406,0.00638096872717142,34.7353401184082,10.5494165420532,-0.75,55.75,-0.0422538594147333
"269",1,-34,0.390814989805222,279.941040039062,0.00362637266516685,34.8729476928711,10.6427822113037,4.25,55.75,1.08509656241943
"271",1,-44,0.387579888105392,279.121185302734,0.00305188866332173,34.2463912963867,11.1105031967163,6.25,55.75,1.15413699773156
"272",1,-37,0.36337074637413,280.006927490234,0.00312447571195662,34.8123474121094,10.6703653335571,4.75,55.75,1.31476697488742
"275",1,-35,0.475712388753891,279.825439453125,0.00516613991931081,33.831127166748,11.0494413375854,6.75,55.75,1.07360356126853
"276",1,-66,0.597006976604462,278.455810546875,0.00815782230347395,34.5685577392578,10.2895555496216,-1.25,55.75,1.32817496439774
"278",1,-77,0.434354513883591,278.875610351562,0.00427570380270481,34.8796463012695,10.7634439468384,2.25,55.75,1.20361802233172
"279",1,-43,0.680264055728912,278.756805419922,0.0114581836387515,34.3640823364258,10.0932216644287,-1.75,55.75,1.07990504976076
"281",1,-26,0.549606442451477,281.456085205078,0.0072860443033278,33.2336349487305,10.8427829742432,7.25,55.75,1.31806221017168
"283",1,-64,0.436107695102692,279.085906982422,0.00434707663953304,34.8814430236816,10.723593711853,2.75,55.75,1.07045979387066
"284",1,-29,0.509665489196777,281.186645507812,0.00603983597829938,33.6070175170898,10.8126106262207,7.25,56.25,1.37239698850683
"285",1,-125,0.643485963344574,270.189666748047,0.012881962582469,35.3523864746094,11.7280712127686,-8.75,56.25,1.36454845448096
"286",1,-67,0.410295605659485,280.692993164062,0.00361799006350338,34.8923568725586,10.5464973449707,4.25,56.25,1.09756155475835
"287",1,-70,0.531236112117767,279.102569580078,0.00665391469374299,34.8547630310059,10.4514579772949,-0.75,56.25,1.38644369053334
"289",1,-49,0.393635302782059,280.727569580078,0.00336839933879673,34.8479957580566,10.5617837905884,4.75,56.25,1.08374923514139
"291",1,-114,0.421443164348602,278.863525390625,0.004558140411973,34.9881172180176,10.6989793777466,1.25,56.25,1.22342927570726
"292",1,-456,0.514459013938904,266.376892089844,0.00871091149747372,35.396900177002,11.8642292022705,-9.25,56.25,1.32039476628683
"293",1,-52,0.369195222854614,280.553527832031,0.00301988190039992,34.7503471374512,10.6598711013794,5.25,56.25,1.2307380845903
"294",1,-103,0.411564409732819,278.910125732422,0.00415858626365662,34.9852409362793,10.7213640213013,1.75,56.25,1.07571552182614
"295",1,-64,0.572784125804901,278.62158203125,0.00710257049649954,34.7433815002441,10.2756929397583,-1.25,56.25,1.31235518004664
"296",1,-45,0.356357425451279,280.055572509766,0.0026095591019839,34.5411415100098,10.8249921798706,5.75,56.25,1.3540180014003
"297",1,-47,0.673304617404938,278.727630615234,0.00846714712679386,34.5347023010254,10.1317405700684,-1.75,56.25,1.10743940292078
"299",1,-78,0.411947280168533,279.08935546875,0.00403263652697206,34.965503692627,10.685604095459,2.25,56.25,1.20126969402991
"301",1,-68,0.416791379451752,279.497131347656,0.00393782975152135,34.957633972168,10.6233406066895,2.75,56.25,1.3633825196961
"302",1,-38,0.379704087972641,279.951751708984,0.00296223210170865,34.2956123352051,10.9260196685791,6.25,56.25,1.1332651679239
"303",1,-84,0.723444640636444,273.444702148438,0.0106667568907142,35.0222015380859,11.2389631271362,-7.25,56.25,1.35209777961263
"304",1,-52,0.913796186447144,280.797119140625,0.0145054748281837,34.1691093444824,10.0144119262695,-2.25,56.25,1.35906426062996
"305",1,-37,0.436531454324722,280.328796386719,0.00389761081896722,34.0279426574707,10.9144058227539,6.75,56.25,1.1709256876126
"306",1,-112,0.699153006076813,272.630584716797,0.0110295666381717,35.1646842956543,11.4592199325562,-7.75,56.25,1.32909140026742
"307",1,-64,0.420091986656189,280.031097412109,0.00390000245533884,34.948314666748,10.574951171875,3.25,56.25,1.13571337494525
"308",1,-96,0.461653858423233,279.092651367188,0.00537985470145941,34.9425773620605,10.629581451416,0.25,56.25,1.20942916487792
"310",1,-70,0.418750137090683,280.350067138672,0.00371752865612507,34.9252128601074,10.5514488220215,3.75,56.25,1.16808913619901
"311",1,-95,0.437999337911606,278.940948486328,0.00499302009120584,34.963924407959,10.6591501235962,0.75,56.25,0.557182609408807
"312",1,-144,0.705813765525818,272.158233642578,0.013070672750473,35.2736625671387,11.5511922836304,-8.25,56.25,1.10234960825201
"315",1,-84,0.495793461799622,279.233245849609,0.0060812751762569,34.9185409545898,10.5755949020386,-0.25,56.25,1.08507017912652
"316",1,-126,0.48267787694931,279.475463867188,0.00578392902389169,35.005069732666,10.5247955322266,0.25,56.75,1.37029912850285
"318",1,-27,0.490889430046082,281.754516601562,0.00578397605568171,33.7782516479492,10.7295722961426,7.25,56.75,1.30388000077116
"319",1,-110,0.454716354608536,279.247009277344,0.00528732873499393,35.0287055969238,10.5717182159424,0.75,56.75,1.09274429264161
"320",1,-141,0.710144221782684,273.526947021484,0.0123089132830501,35.2001876831055,11.2739782333374,-8.25,56.75,1.19105528390756
"321",1,-70,0.517390251159668,279.603363037109,0.00657528731971979,34.9713439941406,10.4557771682739,-0.25,56.75,1.30982273556045
"322",1,-27,0.549775958061218,282.999847412109,0.00803129095584154,33.2496376037598,10.6561374664307,7.75,56.75,0.869044512224392
"323",1,-48,0.433720856904984,281.560333251953,0.00416403682902455,34.8510818481445,10.4025297164917,4.25,56.75,1.35245942297179
"324",1,-68,0.549193799495697,279.225769042969,0.00705852312967181,34.9223365783691,10.3160438537598,-0.75,56.75,1.14486044324836
"327",1,-116,0.435132205486298,279.226043701172,0.00492675229907036,35.0379791259766,10.6050548553467,1.25,56.75,1.14249888330913
"329",1,-56,0.408184319734573,281.371490478516,0.00344099500216544,34.7173004150391,10.5020046234131,5.25,56.75,1.14291963718476
"330",1,-58,0.58526474237442,278.611877441406,0.00748722441494465,34.8425941467285,10.1031303405762,-1.25,56.75,1.14920989870298
"331",1,-48,0.400866329669952,281.071411132812,0.00324514834210277,34.5829010009766,10.6026639938354,5.75,56.75,1.08151965712183
"332",1,-57,0.67214298248291,274.805725097656,0.00872376840561628,34.9306640625,10.8979234695435,-6.75,56.75,1.35258341491583
"333",1,-62,0.672251641750336,278.803863525391,0.00931033119559288,34.7357368469238,9.89856052398682,-1.75,56.75,1.07408692475142
"335",1,-66,0.420774191617966,280.267242431641,0.00407663453370333,34.9941444396973,10.4805812835693,2.75,56.75,1.07956666012532
"337",1,-56,0.863514482975006,280.039276123047,0.0146683491766453,34.4776306152344,9.79549312591553,-2.25,56.75,1.34504058396112
"338",1,-41,0.408931642770767,281.073059082031,0.00344298430718482,34.3840408325195,10.6793794631958,6.25,56.75,1.38712368984725
"339",1,-154,0.675436973571777,274.105163574219,0.00821976270526648,35.026195526123,11.0307502746582,-7.25,56.75,1.08934974888355
"341",1,-39,0.438050091266632,281.248107910156,0.00386370555497706,34.1396598815918,10.7241535186768,6.75,56.75,1.15444363860716
"342",1,-61,0.435020625591278,281.262176513672,0.00420139078050852,34.9071922302246,10.401535987854,3.75,56.75,1.26952122343502
"343",1,-75,0.57807320356369,279.041839599609,0.00780306570231915,34.9659080505371,10.177417755127,-0.75,57.25,1.12883033473738
"344",1,-62,0.470522791147232,281.3994140625,0.00506996922194958,34.8551979064941,10.2915019989014,3.75,57.25,1.18936800876095
"346",1,-69,0.613645434379578,278.595672607422,0.00809386651962996,34.9258041381836,9.98654365539551,-1.25,57.25,1.33394634756417
"347",1,-60,0.470124244689941,282.143585205078,0.00514592975378036,34.5622406005859,10.3795375823975,5.25,57.25,1.11179753659787
"348",1,-105,0.722655355930328,273.885864257812,0.012256377376616,35.2318878173828,11.2332105636597,-8.25,57.25,-0.0399240635640335
"349",1,-91,0.532845437526703,280.080810546875,0.00703777885064483,35.0403442382812,10.4409971237183,0.25,57.25,1.11699911831229
"350",1,-66,0.679679453372955,278.859558105469,0.0107778366655111,34.8799095153809,9.81143856048584,-1.75,57.25,1.10175227621051
"351",1,-53,0.464950650930405,282.649749755859,0.00566753325983882,34.4056510925293,10.438455581665,5.75,57.25,1.22083005322367
